11.871292583335407,5.936726745137857,28.128707416664593,14.063273254862143
11.541739982329808,13.961791740336995,28.45826001767019,26.038208259663005
13.569864027080168,21.63009728070962,26.43013597291983,38.36990271929038
12.743206829042066,32.30376955339861,27.256793170957934,47.69623044660139
30.620080311083626,4.965691081375827,49.379919688916374,15.034308918624173
32.33351489619373,14.25325814373401,47.66648510380627,25.74674185626599
31.648997125335697,23.353053581924875,48.3510028746643,36.646946418075125
34.93059259158847,32.31319302254578,45.06940740841153,47.68680697745422
55.39338719583125,1.5137839999280391,64.60661280416875,18.486216000071963
52.41021211743568,15.09264728627966,67.58978788256432,24.90735271372034
53.724884513684124,22.01433518574249,66.27511548631587,37.98566481425751
54.74807978723136,31.448928624537594,65.25192021276864,48.551071375462406
74.32403954686853,2.98677123824137,85.67596045313147,17.01322876175863
75.16397383828154,11.169577488689795,84.83602616171846,28.830422511310204
71.84096503254175,25.560168737954776,88.15903496745825,34.439831262045224
73.7883568487826,30.68907038487599,86.2116431512174,49.31092961512401
8.348622175457514,10.867543741981192,31.651377824542486,9.132456258018808
12.51215528416671,22.161067108897672,27.48784471583329,17.838932891102328
10.346390122039248,32.22646935593675,29.653609877960754,27.77353064406325
8.215475332434703,40.97531185723384,31.784524667565297,39.02468814276616
28.839283841395044,10.9456966539618,51.160716158604956,9.0543033460382
31.333527970118006,21.767667136019615,48.666472029881994,18.232332863980385
29.27681141030761,27.406078862139907,50.72318858969239,32.59392113786009
29.745018830818317,38.99433699094794,50.25498116918168,41.00566300905206
51.27831776241616,6.976441668956218,68.72168223758385,13.023558331043782
50.914114367807926,17.528353396587868,69.08588563219207,22.471646603412132
48.477678997138675,30.85172629822001,71.52232100286133,29.14827370177999
52.39346620614322,39.72840990381578,67.60653379385678,40.27159009618422
72.29353307501617,12.77550582483475,87.70646692498383,7.224494175165249
71.04427851905432,19.33990466445506,88.95572148094568,20.66009533554494
69.45441443441453,32.478219360276036,90.54558556558547,27.52178063972396
71.29121234996168,41.94076163387193,88.70878765003832,38.05923836612807
0.0,15.0,100.0,15.0
0.0,35.0,100.0,35.0
